model_date,timestamp,state_abb,party,variable,metric,value
28/08/2024,2024-08-28T16:32:11Z,NJ,DEM,state vote,lower,0.4867
28/08/2024,2024-08-28T16:32:11Z,NH,REP,state vote,lower,0.3803
28/08/2024,2024-08-28T16:32:11Z,NH,DEM,state vote,lower,0.4441
28/08/2024,2024-08-28T16:32:11Z,NE-03,REP,state vote,lower,0.6879
28/08/2024,2024-08-28T16:32:11Z,NE-03,DEM,state vote,lower,0.1613
28/08/2024,2024-08-28T16:32:11Z,NE-02,REP,state vote,lower,0.384
28/08/2024,2024-08-28T16:32:11Z,NE-02,DEM,state vote,lower,0.4399
28/08/2024,2024-08-28T16:32:11Z,NE-01,REP,state vote,lower,0.4884
28/08/2024,2024-08-28T16:32:11Z,NE-01,DEM,state vote,lower,0.3372
28/08/2024,2024-08-28T16:32:11Z,NE,REP,state vote,lower,0.508
28/08/2024,2024-08-28T16:32:11Z,NE,DEM,state vote,lower,0.3175
28/08/2024,2024-08-28T16:32:11Z,ND,REP,state vote,lower,0.5844
28/08/2024,2024-08-28T16:32:11Z,ND,DEM,state vote,lower,0.2493
28/08/2024,2024-08-28T16:32:11Z,NC,REP,state vote,lower,0.4152
28/08/2024,2024-08-28T16:32:11Z,NC,DEM,state vote,lower,0.4077
28/08/2024,2024-08-28T16:32:11Z,MT,REP,state vote,lower,0.4905
28/08/2024,2024-08-28T16:32:11Z,MT,DEM,state vote,lower,0.3347
28/08/2024,2024-08-28T16:32:11Z,MS,REP,state vote,lower,0.4946
28/08/2024,2024-08-28T16:32:11Z,MS,DEM,state vote,lower,0.329
28/08/2024,2024-08-28T16:32:11Z,MO,REP,state vote,lower,0.4912
28/08/2024,2024-08-28T16:32:11Z,MO,DEM,state vote,lower,0.3341
28/08/2024,2024-08-28T16:32:11Z,MN,REP,state vote,lower,0.3741
28/08/2024,2024-08-28T16:32:11Z,MN,DEM,state vote,lower,0.4494
28/08/2024,2024-08-28T16:32:11Z,MI,REP,state vote,lower,0.3994
28/08/2024,2024-08-28T16:32:11Z,MI,DEM,state vote,lower,0.4264
28/08/2024,2024-08-28T16:32:11Z,ME-02,REP,state vote,lower,0.4432
28/08/2024,2024-08-28T16:32:11Z,ME-02,DEM,state vote,lower,0.3786
28/08/2024,2024-08-28T16:32:11Z,ME-01,REP,state vote,lower,0.3017
28/08/2024,2024-08-28T16:32:11Z,ME-01,DEM,state vote,lower,0.5244
28/08/2024,2024-08-28T16:32:11Z,ME,REP,state vote,lower,0.3661
28/08/2024,2024-08-28T16:32:11Z,ME,DEM,state vote,lower,0.4576
28/08/2024,2024-08-28T16:32:11Z,MD,REP,state vote,lower,0.258
28/08/2024,2024-08-28T16:32:11Z,MD,DEM,state vote,lower,0.5735
28/08/2024,2024-08-28T16:32:11Z,MA,REP,state vote,lower,25.42%
28/08/2024,2024-08-28T16:32:11Z,MA,DEM,state vote,lower,57.70%
28/08/2024,2024-08-28T16:32:11Z,LA,REP,state vote,lower,0.5064
28/08/2024,2024-08-28T16:32:11Z,LA,DEM,state vote,lower,0.3194
28/08/2024,2024-08-28T16:32:11Z,KY,REP,state vote,lower,0.5445
28/08/2024,2024-08-28T16:32:11Z,KY,DEM,state vote,lower,0.2852
28/08/2024,2024-08-28T16:32:11Z,KS,REP,state vote,lower,0.4871
28/08/2024,2024-08-28T16:32:11Z,KS,DEM,state vote,lower,0.3372
28/08/2024,2024-08-28T16:32:11Z,IN,REP,state vote,lower,0.4934
28/08/2024,2024-08-28T16:32:11Z,IN,DEM,state vote,lower,0.3318
28/08/2024,2024-08-28T16:32:11Z,IL,REP,state vote,lower,0.3329
28/08/2024,2024-08-28T16:32:11Z,IL,DEM,state vote,lower,0.4916
28/08/2024,2024-08-28T16:32:11Z,ID,REP,state vote,lower,0.5699
28/08/2024,2024-08-28T16:32:11Z,ID,DEM,state vote,lower,0.2616
28/08/2024,2024-08-28T16:32:11Z,IA,REP,state vote,lower,0.4554
28/08/2024,2024-08-28T16:32:11Z,IA,DEM,state vote,lower,0.3681
28/08/2024,2024-08-28T16:32:11Z,HI,REP,state vote,lower,0.2736
28/08/2024,2024-08-28T16:32:11Z,HI,DEM,state vote,lower,0.5551
28/08/2024,2024-08-28T16:32:11Z,GA,REP,state vote,lower,0.4155
28/08/2024,2024-08-28T16:32:11Z,GA,DEM,state vote,lower,0.4076
28/08/2024,2024-08-28T16:32:11Z,FL,REP,state vote,lower,0.4324
28/08/2024,2024-08-28T16:32:11Z,FL,DEM,state vote,lower,0.3906
28/08/2024,2024-08-28T16:32:11Z,DE,REP,state vote,lower,0.3257
28/08/2024,2024-08-28T16:32:11Z,DE,DEM,state vote,lower,0.498
28/08/2024,2024-08-28T16:32:11Z,DC,REP,state vote,lower,0.0184
28/08/2024,2024-08-28T16:32:11Z,DC,DEM,state vote,lower,0.8635
28/08/2024,2024-08-28T16:32:11Z,CT,REP,state vote,lower,0.318
28/08/2024,2024-08-28T16:32:11Z,CT,DEM,state vote,lower,0.5077
28/08/2024,2024-08-28T16:32:11Z,CO,REP,state vote,lower,0.3476
28/08/2024,2024-08-28T16:32:11Z,CO,DEM,state vote,lower,0.4752
28/08/2024,2024-08-28T16:32:11Z,CA,REP,state vote,lower,0.2745
28/08/2024,2024-08-28T16:32:11Z,CA,DEM,state vote,lower,0.5555
28/08/2024,2024-08-28T16:32:11Z,AZ,REP,state vote,lower,0.4088
28/08/2024,2024-08-28T16:32:11Z,AZ,DEM,state vote,lower,0.4153
28/08/2024,2024-08-28T16:32:11Z,AR,REP,state vote,lower,0.5524
28/08/2024,2024-08-28T16:32:11Z,AR,DEM,state vote,lower,0.2768
28/08/2024,2024-08-28T16:32:11Z,AL,REP,state vote,lower,0.5435
28/08/2024,2024-08-28T16:32:11Z,AL,DEM,state vote,lower,0.284
28/08/2024,2024-08-28T16:32:11Z,AK,REP,state vote,lower,0.4653
28/08/2024,2024-08-28T16:32:11Z,AK,DEM,state vote,lower,0.3582
28/08/2024,2024-08-28T16:32:11Z,WY,REP,state vote,upper,0.7974
28/08/2024,2024-08-28T16:32:11Z,WY,DEM,state vote,upper,0.3624
28/08/2024,2024-08-28T16:32:11Z,WV,REP,state vote,upper,0.7756
28/08/2024,2024-08-28T16:32:11Z,WV,DEM,state vote,upper,0.3869
28/08/2024,2024-08-28T16:32:11Z,WI,REP,state vote,upper,0.5764
28/08/2024,2024-08-28T16:32:11Z,WI,DEM,state vote,upper,0.6008
28/08/2024,2024-08-28T16:32:11Z,WA,REP,state vote,upper,0.4991
28/08/2024,2024-08-28T16:32:11Z,WA,DEM,state vote,upper,0.6737
28/08/2024,2024-08-28T16:32:11Z,VT,REP,state vote,upper,0.4101
28/08/2024,2024-08-28T16:32:11Z,VT,DEM,state vote,upper,0.7559
28/08/2024,2024-08-28T16:32:11Z,VA,REP,state vote,upper,0.5498
28/08/2024,2024-08-28T16:32:11Z,VA,DEM,state vote,upper,0.6278
28/08/2024,2024-08-28T16:32:11Z,UT,REP,state vote,upper,0.6925
28/08/2024,2024-08-28T16:32:11Z,UT,DEM,state vote,upper,0.4798
28/08/2024,2024-08-28T16:32:11Z,TX,REP,state vote,upper,0.6142
28/08/2024,2024-08-28T16:32:11Z,TX,DEM,state vote,upper,0.5633
28/08/2024,2024-08-28T16:32:11Z,TN,REP,state vote,upper,0.7032
28/08/2024,2024-08-28T16:32:11Z,TN,DEM,state vote,upper,0.4687
28/08/2024,2024-08-28T16:32:11Z,SD,REP,state vote,upper,0.7168
28/08/2024,2024-08-28T16:32:11Z,SD,DEM,state vote,upper,0.4538
28/08/2024,2024-08-28T16:32:11Z,SC,REP,state vote,upper,0.6463
28/08/2024,2024-08-28T16:32:11Z,SC,DEM,state vote,upper,0.5287
28/08/2024,2024-08-28T16:32:11Z,RI,REP,state vote,upper,0.4873
28/08/2024,2024-08-28T16:32:11Z,RI,DEM,state vote,upper,0.687
28/08/2024,2024-08-28T16:32:11Z,PA,REP,state vote,upper,0.5838
28/08/2024,2024-08-28T16:32:11Z,PA,DEM,state vote,upper,0.5941
28/08/2024,2024-08-28T16:32:11Z,OR,REP,state vote,upper,0.5135
28/08/2024,2024-08-28T16:32:11Z,OR,DEM,state vote,upper,0.6609
28/08/2024,2024-08-28T16:32:11Z,OK,REP,state vote,upper,0.7501
28/08/2024,2024-08-28T16:32:11Z,OK,DEM,state vote,upper,0.4163
28/08/2024,2024-08-28T16:32:11Z,OH,REP,state vote,upper,0.6298
28/08/2024,2024-08-28T16:32:11Z,OH,DEM,state vote,upper,0.5471
28/08/2024,2024-08-28T16:32:11Z,NY,REP,state vote,upper,0.4852
28/08/2024,2024-08-28T16:32:11Z,NY,DEM,state vote,upper,0.6891
28/08/2024,2024-08-28T16:32:11Z,NV,REP,state vote,upper,0.5838
28/08/2024,2024-08-28T16:32:11Z,NV,DEM,state vote,upper,0.5946
28/08/2024,2024-08-28T16:32:11Z,NM,REP,state vote,upper,0.5392
28/08/2024,2024-08-28T16:32:11Z,NM,DEM,state vote,upper,0.636
28/08/2024,2024-08-28T16:32:11Z,NJ,REP,state vote,upper,0.5133
28/08/2024,2024-08-28T16:32:11Z,NJ,DEM,state vote,upper,0.6637
28/08/2024,2024-08-28T16:32:11Z,NH,REP,state vote,upper,0.5559
28/08/2024,2024-08-28T16:32:11Z,NH,DEM,state vote,upper,0.6197
28/08/2024,2024-08-28T16:32:11Z,NE-03,REP,state vote,upper,0.8387
28/08/2024,2024-08-28T16:32:11Z,NE-03,DEM,state vote,upper,0.3121
28/08/2024,2024-08-28T16:32:11Z,NE-02,REP,state vote,upper,0.5601
28/08/2024,2024-08-28T16:32:11Z,NE-02,DEM,state vote,upper,0.616
28/08/2024,2024-08-28T16:32:11Z,NE-01,REP,state vote,upper,0.6628
28/08/2024,2024-08-28T16:32:11Z,NE-01,DEM,state vote,upper,0.5116
28/08/2024,2024-08-28T16:32:11Z,NE,REP,state vote,upper,0.6825
28/08/2024,2024-08-28T16:32:11Z,NE,DEM,state vote,upper,0.492
28/08/2024,2024-08-28T16:32:11Z,ND,REP,state vote,upper,0.7507
28/08/2024,2024-08-28T16:32:11Z,ND,DEM,state vote,upper,0.4156
28/08/2024,2024-08-28T16:32:11Z,NC,REP,state vote,upper,0.5923
28/08/2024,2024-08-28T16:32:11Z,NC,DEM,state vote,upper,0.5848
28/08/2024,2024-08-28T16:32:11Z,MT,REP,state vote,upper,0.6653
28/08/2024,2024-08-28T16:32:11Z,MT,DEM,state vote,upper,0.5095
28/08/2024,2024-08-28T16:32:11Z,MS,REP,state vote,upper,0.671
28/08/2024,2024-08-28T16:32:11Z,MS,DEM,state vote,upper,0.5054
28/08/2024,2024-08-28T16:32:11Z,MO,REP,state vote,upper,0.6659
28/08/2024,2024-08-28T16:32:11Z,MO,DEM,state vote,upper,0.5088
28/08/2024,2024-08-28T16:32:11Z,MN,REP,state vote,upper,0.5506
28/08/2024,2024-08-28T16:32:11Z,MN,DEM,state vote,upper,0.6259
28/08/2024,2024-08-28T16:32:11Z,MI,REP,state vote,upper,0.5736
28/08/2024,2024-08-28T16:32:11Z,MI,DEM,state vote,upper,0.6006
28/08/2024,2024-08-28T16:32:11Z,ME-02,REP,state vote,upper,0.6214
28/08/2024,2024-08-28T16:32:11Z,ME-02,DEM,state vote,upper,0.5568
28/08/2024,2024-08-28T16:32:11Z,ME-01,REP,state vote,upper,0.4756
28/08/2024,2024-08-28T16:32:11Z,ME-01,DEM,state vote,upper,0.6983
28/08/2024,2024-08-28T16:32:11Z,ME,REP,state vote,upper,0.5424
28/08/2024,2024-08-28T16:32:11Z,ME,DEM,state vote,upper,0.6339
28/08/2024,2024-08-28T16:32:11Z,MD,REP,state vote,upper,0.4265
28/08/2024,2024-08-28T16:32:11Z,MD,DEM,state vote,upper,0.742
28/08/2024,2024-08-28T16:32:11Z,MA,REP,state vote,upper,42.30%
28/08/2024,2024-08-28T16:32:11Z,MA,DEM,state vote,upper,74.58%
28/08/2024,2024-08-28T16:32:11Z,LA,REP,state vote,upper,0.6806
28/08/2024,2024-08-28T16:32:11Z,LA,DEM,state vote,upper,0.4936
28/08/2024,2024-08-28T16:32:11Z,KY,REP,state vote,upper,0.7148
28/08/2024,2024-08-28T16:32:11Z,KY,DEM,state vote,upper,0.4555
28/08/2024,2024-08-28T16:32:11Z,KS,REP,state vote,upper,0.6628
28/08/2024,2024-08-28T16:32:11Z,KS,DEM,state vote,upper,0.5129
28/08/2024,2024-08-28T16:32:11Z,IN,REP,state vote,upper,0.6682
28/08/2024,2024-08-28T16:32:11Z,IN,DEM,state vote,upper,0.5066
28/08/2024,2024-08-28T16:32:11Z,IL,REP,state vote,upper,0.5084
28/08/2024,2024-08-28T16:32:11Z,IL,DEM,state vote,upper,0.6671
28/08/2024,2024-08-28T16:32:11Z,ID,REP,state vote,upper,0.7384
28/08/2024,2024-08-28T16:32:11Z,ID,DEM,state vote,upper,0.4301
28/08/2024,2024-08-28T16:32:11Z,IA,REP,state vote,upper,0.6319
28/08/2024,2024-08-28T16:32:11Z,IA,DEM,state vote,upper,0.5446
28/08/2024,2024-08-28T16:32:11Z,HI,REP,state vote,upper,0.4449
28/08/2024,2024-08-28T16:32:11Z,HI,DEM,state vote,upper,0.7264
28/08/2024,2024-08-28T16:32:11Z,GA,REP,state vote,upper,0.5924
28/08/2024,2024-08-28T16:32:11Z,GA,DEM,state vote,upper,0.5845
28/08/2024,2024-08-28T16:32:11Z,FL,REP,state vote,upper,0.6094
28/08/2024,2024-08-28T16:32:11Z,FL,DEM,state vote,upper,0.5676
28/08/2024,2024-08-28T16:32:11Z,DE,REP,state vote,upper,0.502
28/08/2024,2024-08-28T16:32:11Z,DE,DEM,state vote,upper,0.6743
28/08/2024,2024-08-28T16:32:11Z,DC,REP,state vote,upper,0.1365
28/08/2024,2024-08-28T16:32:11Z,DC,DEM,state vote,upper,0.9816
28/08/2024,2024-08-28T16:32:11Z,CT,REP,state vote,upper,0.4923
28/08/2024,2024-08-28T16:32:11Z,CT,DEM,state vote,upper,0.682
28/08/2024,2024-08-28T16:32:11Z,CO,REP,state vote,upper,0.5248
28/08/2024,2024-08-28T16:32:11Z,CO,DEM,state vote,upper,0.6524
28/08/2024,2024-08-28T16:32:11Z,CA,REP,state vote,upper,0.4445
28/08/2024,2024-08-28T16:32:11Z,CA,DEM,state vote,upper,0.7255
28/08/2024,2024-08-28T16:32:11Z,AZ,REP,state vote,upper,0.5847
28/08/2024,2024-08-28T16:32:11Z,AZ,DEM,state vote,upper,0.5912
28/08/2024,2024-08-28T16:32:11Z,AR,REP,state vote,upper,0.7232
28/08/2024,2024-08-28T16:32:11Z,AR,DEM,state vote,upper,0.4476
28/08/2024,2024-08-28T16:32:11Z,AL,REP,state vote,upper,0.716
28/08/2024,2024-08-28T16:32:11Z,AL,DEM,state vote,upper,0.4565
28/08/2024,2024-08-28T16:32:11Z,AK,REP,state vote,upper,0.6418
28/08/2024,2024-08-28T16:32:11Z,AK,DEM,state vote,upper,0.5347
28/08/2024,2024-08-28T16:32:11Z,WY,REP,state vote,median,0.7189
28/08/2024,2024-08-28T16:32:11Z,WY,DEM,state vote,median,0.2811
28/08/2024,2024-08-28T16:32:11Z,WV,REP,state vote,median,0.6961
28/08/2024,2024-08-28T16:32:11Z,WV,DEM,state vote,median,0.3039
28/08/2024,2024-08-28T16:32:11Z,WI,REP,state vote,median,0.4869
28/08/2024,2024-08-28T16:32:11Z,WI,DEM,state vote,median,0.5131
28/08/2024,2024-08-28T16:32:11Z,WA,REP,state vote,median,0.4113
28/08/2024,2024-08-28T16:32:11Z,WA,DEM,state vote,median,0.5887
28/08/2024,2024-08-28T16:32:11Z,VT,REP,state vote,median,0.3257
28/08/2024,2024-08-28T16:32:11Z,VT,DEM,state vote,median,0.6743
28/08/2024,2024-08-28T16:32:11Z,VA,REP,state vote,median,0.4614
28/08/2024,2024-08-28T16:32:11Z,VA,DEM,state vote,median,0.5386
28/08/2024,2024-08-28T16:32:11Z,UT,REP,state vote,median,0.6076
28/08/2024,2024-08-28T16:32:11Z,UT,DEM,state vote,median,0.3924
28/08/2024,2024-08-28T16:32:11Z,TX,REP,state vote,median,0.5249
28/08/2024,2024-08-28T16:32:11Z,TX,DEM,state vote,median,0.4751
28/08/2024,2024-08-28T16:32:11Z,TN,REP,state vote,median,0.6181
28/08/2024,2024-08-28T16:32:11Z,TN,DEM,state vote,median,0.3819
28/08/2024,2024-08-28T16:32:11Z,SD,REP,state vote,median,0.6327
28/08/2024,2024-08-28T16:32:11Z,SD,DEM,state vote,median,0.3673
28/08/2024,2024-08-28T16:32:11Z,SC,REP,state vote,median,0.5602
28/08/2024,2024-08-28T16:32:11Z,SC,DEM,state vote,median,0.4398
28/08/2024,2024-08-28T16:32:11Z,RI,REP,state vote,median,0.3994
28/08/2024,2024-08-28T16:32:11Z,RI,DEM,state vote,median,0.6006
28/08/2024,2024-08-28T16:32:11Z,PA,REP,state vote,median,0.4936
28/08/2024,2024-08-28T16:32:11Z,PA,DEM,state vote,median,0.5064
28/08/2024,2024-08-28T16:32:11Z,OR,REP,state vote,median,0.4271
28/08/2024,2024-08-28T16:32:11Z,OR,DEM,state vote,median,0.5729
28/08/2024,2024-08-28T16:32:11Z,OK,REP,state vote,median,0.6684
28/08/2024,2024-08-28T16:32:11Z,OK,DEM,state vote,median,0.3316
28/08/2024,2024-08-28T16:32:11Z,OH,REP,state vote,median,0.5412
28/08/2024,2024-08-28T16:32:11Z,OH,DEM,state vote,median,0.4588
28/08/2024,2024-08-28T16:32:11Z,NY,REP,state vote,median,0.3982
28/08/2024,2024-08-28T16:32:11Z,NY,DEM,state vote,median,0.6018
28/08/2024,2024-08-28T16:32:11Z,NV,REP,state vote,median,0.4947
28/08/2024,2024-08-28T16:32:11Z,NV,DEM,state vote,median,0.5053
28/08/2024,2024-08-28T16:32:11Z,NM,REP,state vote,median,0.4504
28/08/2024,2024-08-28T16:32:11Z,NM,DEM,state vote,median,0.5496
28/08/2024,2024-08-28T16:32:11Z,NJ,REP,state vote,median,0.4246
28/08/2024,2024-08-28T16:32:11Z,NJ,DEM,state vote,median,0.5754
28/08/2024,2024-08-28T16:32:11Z,NH,REP,state vote,median,0.4677
28/08/2024,2024-08-28T16:32:11Z,NH,DEM,state vote,median,0.5323
28/08/2024,2024-08-28T16:32:11Z,NE-03,REP,state vote,median,0.7656
28/08/2024,2024-08-28T16:32:11Z,NE-03,DEM,state vote,median,0.2344
28/08/2024,2024-08-28T16:32:11Z,NE-02,REP,state vote,median,0.4719
28/08/2024,2024-08-28T16:32:11Z,NE-02,DEM,state vote,median,0.5281
28/08/2024,2024-08-28T16:32:11Z,NE-01,REP,state vote,median,0.5764
28/08/2024,2024-08-28T16:32:11Z,NE-01,DEM,state vote,median,0.4236
28/08/2024,2024-08-28T16:32:11Z,NE,REP,state vote,median,0.5962
28/08/2024,2024-08-28T16:32:11Z,NE,DEM,state vote,median,0.4038
28/08/2024,2024-08-28T16:32:11Z,ND,REP,state vote,median,0.6694
28/08/2024,2024-08-28T16:32:11Z,ND,DEM,state vote,median,0.3306
28/08/2024,2024-08-28T16:32:11Z,NC,REP,state vote,median,0.5033
28/08/2024,2024-08-28T16:32:11Z,NC,DEM,state vote,median,0.4967
28/08/2024,2024-08-28T16:32:11Z,MT,REP,state vote,median,0.5785
28/08/2024,2024-08-28T16:32:11Z,MT,DEM,state vote,median,0.4215
28/08/2024,2024-08-28T16:32:11Z,MS,REP,state vote,median,0.5839
28/08/2024,2024-08-28T16:32:11Z,MS,DEM,state vote,median,0.4161
28/08/2024,2024-08-28T16:32:11Z,MO,REP,state vote,median,0.5795
28/08/2024,2024-08-28T16:32:11Z,MO,DEM,state vote,median,0.4205
28/08/2024,2024-08-28T16:32:11Z,MN,REP,state vote,median,0.4616
28/08/2024,2024-08-28T16:32:11Z,MN,DEM,state vote,median,0.5384
28/08/2024,2024-08-28T16:32:11Z,MI,REP,state vote,median,0.4865
28/08/2024,2024-08-28T16:32:11Z,MI,DEM,state vote,median,0.5135
28/08/2024,2024-08-28T16:32:11Z,ME-02,REP,state vote,median,0.5318
28/08/2024,2024-08-28T16:32:11Z,ME-02,DEM,state vote,median,0.4682
28/08/2024,2024-08-28T16:32:11Z,ME-01,REP,state vote,median,0.3875
28/08/2024,2024-08-28T16:32:11Z,ME-01,DEM,state vote,median,0.6125
28/08/2024,2024-08-28T16:32:11Z,ME,REP,state vote,median,0.454
28/08/2024,2024-08-28T16:32:11Z,ME,DEM,state vote,median,0.546
28/08/2024,2024-08-28T16:32:11Z,MD,REP,state vote,median,0.3408
28/08/2024,2024-08-28T16:32:11Z,MD,DEM,state vote,median,0.6592
28/08/2024,2024-08-28T16:32:11Z,MA,REP,state vote,median,33.66%
28/08/2024,2024-08-28T16:32:11Z,MA,DEM,state vote,median,66.34%
28/08/2024,2024-08-28T16:32:11Z,LA,REP,state vote,median,0.5939
28/08/2024,2024-08-28T16:32:11Z,LA,DEM,state vote,median,0.4061
28/08/2024,2024-08-28T16:32:11Z,KY,REP,state vote,median,0.6319
28/08/2024,2024-08-28T16:32:11Z,KY,DEM,state vote,median,0.3681
28/08/2024,2024-08-28T16:32:11Z,KS,REP,state vote,median,0.5761
28/08/2024,2024-08-28T16:32:11Z,KS,DEM,state vote,median,0.4239
28/08/2024,2024-08-28T16:32:11Z,IN,REP,state vote,median,0.5831
28/08/2024,2024-08-28T16:32:11Z,IN,DEM,state vote,median,0.4169
28/08/2024,2024-08-28T16:32:11Z,IL,REP,state vote,median,0.4197
28/08/2024,2024-08-28T16:32:11Z,IL,DEM,state vote,median,0.5803
28/08/2024,2024-08-28T16:32:11Z,ID,REP,state vote,median,0.6568
28/08/2024,2024-08-28T16:32:11Z,ID,DEM,state vote,median,0.3432
28/08/2024,2024-08-28T16:32:11Z,IA,REP,state vote,median,0.5442
28/08/2024,2024-08-28T16:32:11Z,IA,DEM,state vote,median,0.4558
28/08/2024,2024-08-28T16:32:11Z,HI,REP,state vote,median,0.3577
28/08/2024,2024-08-28T16:32:11Z,HI,DEM,state vote,median,0.6423
28/08/2024,2024-08-28T16:32:11Z,GA,REP,state vote,median,0.5032
28/08/2024,2024-08-28T16:32:11Z,GA,DEM,state vote,median,0.4968
28/08/2024,2024-08-28T16:32:11Z,FL,REP,state vote,median,0.5204
28/08/2024,2024-08-28T16:32:11Z,FL,DEM,state vote,median,0.4796
28/08/2024,2024-08-28T16:32:11Z,DE,REP,state vote,median,0.4111
28/08/2024,2024-08-28T16:32:11Z,DE,DEM,state vote,median,0.5889
28/08/2024,2024-08-28T16:32:11Z,DC,REP,state vote,median,0.0701
28/08/2024,2024-08-28T16:32:11Z,DC,DEM,state vote,median,0.9299
28/08/2024,2024-08-28T16:32:11Z,CT,REP,state vote,median,0.4041
28/08/2024,2024-08-28T16:32:11Z,CT,DEM,state vote,median,0.5959
28/08/2024,2024-08-28T16:32:11Z,CO,REP,state vote,median,0.4357
28/08/2024,2024-08-28T16:32:11Z,CO,DEM,state vote,median,0.5643
28/08/2024,2024-08-28T16:32:11Z,CA,REP,state vote,median,0.3594
28/08/2024,2024-08-28T16:32:11Z,CA,DEM,state vote,median,0.6406
28/08/2024,2024-08-28T16:32:11Z,AZ,REP,state vote,median,0.4963
28/08/2024,2024-08-28T16:32:11Z,AZ,DEM,state vote,median,0.5037
28/08/2024,2024-08-28T16:32:11Z,AR,REP,state vote,median,0.6398
28/08/2024,2024-08-28T16:32:11Z,AR,DEM,state vote,median,0.3602
28/08/2024,2024-08-28T16:32:11Z,AL,REP,state vote,median,0.6313
28/08/2024,2024-08-28T16:32:11Z,AL,DEM,state vote,median,0.3687
28/08/2024,2024-08-28T16:32:11Z,AK,REP,state vote,median,0.5545
28/08/2024,2024-08-28T16:32:11Z,AK,DEM,state vote,median,0.4455
28/08/2024,2024-08-28T16:32:11Z,NA,REP,popular vote,lower,0.4082
28/08/2024,2024-08-28T16:32:11Z,NA,DEM,popular vote,lower,0.4452
28/08/2024,2024-08-28T16:32:11Z,NA,REP,popular vote,upper,0.5548
28/08/2024,2024-08-28T16:32:11Z,NA,DEM,popular vote,upper,0.5918
28/08/2024,2024-08-28T16:32:11Z,NA,REP,popular vote,median,0.4814
28/08/2024,2024-08-28T16:32:11Z,NA,DEM,popular vote,median,0.5186
28/08/2024,2024-08-28T16:32:11Z,NA,REP,electoral college,p_win,0.4123
28/08/2024,2024-08-28T16:32:11Z,NA,DEM,electoral college,p_win,0.5831
28/08/2024,2024-08-28T16:32:11Z,NA,REP,electoral college,lower,97
28/08/2024,2024-08-28T16:32:11Z,NA,DEM,electoral college,lower,156
28/08/2024,2024-08-28T16:32:11Z,NA,REP,electoral college,upper,382
28/08/2024,2024-08-28T16:32:11Z,NA,DEM,electoral college,upper,441
28/08/2024,2024-08-28T16:32:11Z,NA,REP,electoral college,median,251
28/08/2024,2024-08-28T16:32:11Z,NA,DEM,electoral college,median,287
27/08/2024,2024-08-27T21:14:22Z,DC,DEM,state vote dem margin,lower,0.7281
27/08/2024,2024-08-27T21:14:22Z,VT,DEM,state vote dem margin,lower,0.1802
27/08/2024,2024-08-27T21:14:22Z,MA,DEM,state vote dem margin,lower,15.58%
27/08/2024,2024-08-27T21:14:22Z,MD,DEM,state vote dem margin,lower,0.1475
27/08/2024,2024-08-27T21:14:22Z,HI,DEM,state vote dem margin,lower,0.1119
27/08/2024,2024-08-27T21:14:22Z,CA,DEM,state vote dem margin,lower,0.1118
27/08/2024,2024-08-27T21:14:22Z,ME-01,DEM,state vote dem margin,lower,0.0516
27/08/2024,2024-08-27T21:14:22Z,NY,DEM,state vote dem margin,lower,0.0281
27/08/2024,2024-08-27T21:14:22Z,RI,DEM,state vote dem margin,lower,0.0238
27/08/2024,2024-08-27T21:14:22Z,CT,DEM,state vote dem margin,lower,0.0145
27/08/2024,2024-08-27T21:14:22Z,WA,DEM,state vote dem margin,lower,0.0022
27/08/2024,2024-08-27T21:14:22Z,DE,DEM,state vote dem margin,lower,-0.0053
27/08/2024,2024-08-27T21:14:22Z,IL,DEM,state vote dem margin,lower,-0.018
27/08/2024,2024-08-27T21:14:22Z,NJ,DEM,state vote dem margin,lower,-0.0271
27/08/2024,2024-08-27T21:14:22Z,OR,DEM,state vote dem margin,lower,-0.0289
27/08/2024,2024-08-27T21:14:22Z,CO,DEM,state vote dem margin,lower,-0.047
27/08/2024,2024-08-27T21:14:22Z,NM,DEM,state vote dem margin,lower,-0.0806
27/08/2024,2024-08-27T21:14:22Z,ME,DEM,state vote dem margin,lower,-0.0855
27/08/2024,2024-08-27T21:14:22Z,VA,DEM,state vote dem margin,lower,-0.0978
27/08/2024,2024-08-27T21:14:22Z,MN,DEM,state vote dem margin,lower,-0.1041
27/08/2024,2024-08-27T21:14:22Z,NH,DEM,state vote dem margin,lower,-0.1126
27/08/2024,2024-08-27T21:14:22Z,NE-02,DEM,state vote dem margin,lower,-0.1212
27/08/2024,2024-08-27T21:14:22Z,MI,DEM,state vote dem margin,lower,-0.1486
27/08/2024,2024-08-27T21:14:22Z,WI,DEM,state vote dem margin,lower,-0.1539
27/08/2024,2024-08-27T21:14:22Z,PA,DEM,state vote dem margin,lower,-0.1672
27/08/2024,2024-08-27T21:14:22Z,NV,DEM,state vote dem margin,lower,-0.1676
27/08/2024,2024-08-27T21:14:22Z,AZ,DEM,state vote dem margin,lower,-0.1693
27/08/2024,2024-08-27T21:14:22Z,NC,DEM,state vote dem margin,lower,-0.1845
27/08/2024,2024-08-27T21:14:22Z,GA,DEM,state vote dem margin,lower,-0.184
27/08/2024,2024-08-27T21:14:22Z,FL,DEM,state vote dem margin,lower,-0.2177
27/08/2024,2024-08-27T21:14:22Z,TX,DEM,state vote dem margin,lower,-0.2262
